SubjectID	SubjectAge	SessionTime	TaskName	BlockCount	TrialCount_InTask	TrialCount_InBlock	AbortCode	HeldTooLong	HeldTooShort	MovedTooFar	SliderBarValue	SliderBarFilled	PreStim_Dur	Stim_Dur	Resp_Dur	VisualStim_Loc	AudioStim_Loc	VisualStim_Index	AudioStim_Index	FixCrossStimIndex	ResponseChar	RT	RT_Warning	LoadTrialTextures_StartFrame	LoadTrialTextures_EndFrame	LoadTrialTextures_StartTimeAbsolute	LoadTrialTextures_StartTimeRelative	LoadTrialTextures_EndTimeAbsolute	LoadTrialTextures_EndTimeRelative	LoadTrialTextures_Duration	LoadTrialStims_StartFrame	LoadTrialStims_EndFrame	LoadTrialStims_StartTimeAbsolute	LoadTrialStims_StartTimeRelative	LoadTrialStims_EndTimeAbsolute	LoadTrialStims_EndTimeRelative	LoadTrialStims_Duration	SetupTrial_StartFrame	SetupTrial_EndFrame	SetupTrial_StartTimeAbsolute	SetupTrial_StartTimeRelative	SetupTrial_EndTimeAbsolute	SetupTrial_EndTimeRelative	SetupTrial_Duration	FinishTrial_StartFrame	FinishTrial_EndFrame	FinishTrial_StartTimeAbsolute	FinishTrial_StartTimeRelative	FinishTrial_EndTimeAbsolute	FinishTrial_EndTimeRelative	FinishTrial_Duration	Delay_StartFrame	Delay_EndFrame	Delay_StartTimeAbsolute	Delay_StartTimeRelative	Delay_EndTimeAbsolute	Delay_EndTimeRelative	Delay_Duration	GazeCalibration_StartFrame	GazeCalibration_EndFrame	GazeCalibration_StartTimeAbsolute	GazeCalibration_StartTimeRelative	GazeCalibration_EndTimeAbsolute	GazeCalibration_EndTimeRelative	GazeCalibration_Duration	PreStim_StartFrame	PreStim_EndFrame	PreStim_StartTimeAbsolute	PreStim_StartTimeRelative	PreStim_EndTimeAbsolute	PreStim_EndTimeRelative	PreStim_Duration	StimPresentation_StartFrame	StimPresentation_EndFrame	StimPresentation_StartTimeAbsolute	StimPresentation_StartTimeRelative	StimPresentation_EndTimeAbsolute	StimPresentation_EndTimeRelative	StimPresentation_Duration	Response_StartFrame	Response_EndFrame	Response_StartTimeAbsolute	Response_StartTimeRelative	Response_EndTimeAbsolute	Response_EndTimeRelative	Response_Duration	Feedback_StartFrame	Feedback_EndFrame	Feedback_StartTimeAbsolute	Feedback_StartTimeRelative	Feedback_EndTimeAbsolute	Feedback_EndTimeRelative	Feedback_Duration	TimeWarning_StartFrame	TimeWarning_EndFrame	TimeWarning_StartTimeAbsolute	TimeWarning_StartTimeRelative	TimeWarning_EndTimeAbsolute	TimeWarning_EndTimeRelative	TimeWarning_Duration
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	73	13	0	0	0	0	null	False	1.307645	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	5	6	a	0.3657227	0	65996	65996	721.855	1.934998	721.86	1.940002	0.005004883	65997	65998	721.86	1.940002	721.88	1.960022	0.02001953	65999	65999	721.88	1.960022	721.895	0.01495361	0.01495361	66203	66203	723.585	1.704956	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66000	66157	721.895	0.01495361	723.21	1.329956	1.315002	66158	66201	723.21	1.329956	723.58	1.699951	0.3699951	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	66202	66202	723.58	1.699951	723.585	1.704956	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	74	14	0	0	0	0	null	False	1.197747	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	3	6	a	0.4659424	0	66204	66204	723.595	1.714966	723.605	1.724976	0.01000977	66205	66206	723.605	1.724976	723.63	1.75	0.02502441	66207	66207	723.63	1.75	723.635	0.005004883	0.005004883	66409	66409	725.31	1.679993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66208	66351	723.635	0.005004883	724.835	1.204956	1.199951	66352	66407	724.835	1.204956	725.305	1.674988	0.4700317	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	66408	66408	725.305	1.674988	725.31	1.679993	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	75	15	0	0	0	0	null	False	1.282068	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	3	6	a	0.3308105	0	66410	66410	725.32	1.690002	725.33	1.699951	0.00994873	66411	66413	725.33	1.699951	725.355	1.724976	0.02502441	66414	66414	725.355	1.724976	725.36	0.005004883	0.005004883	66609	66609	726.985	1.630005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66415	66568	725.36	0.005004883	726.645	1.289978	1.284973	66569	66607	726.645	1.289978	726.98	1.625	0.335022	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	66608	66608	726.98	1.625	726.985	1.630005	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	76	16	0	0	0	0	null	False	1.984629	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	null	6	a	0.270874	0	66610	66610	726.995	1.640015	727.005	1.650024	0.01000977	66611	66612	727.005	1.650024	727.03	1.674988	0.02496338	66613	66613	727.03	1.674988	727.035	0.005004883	0.005004883	66886	66886	729.31	2.280029	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66614	66852	727.035	0.005004883	729.03	2	1.994995	66853	66884	729.03	2	729.305	2.275024	0.2750244	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	66885	66885	729.305	2.275024	729.31	2.280029	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	77	17	0	0	0	0	null	False	1.724144	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	5	6	a	0.440918	0	66887	66887	729.32	2.290039	729.33	2.299988	0.00994873	66888	66889	729.33	2.299988	729.345	2.315002	0.01501465	66890	66890	729.345	2.315002	729.355	0.01000977	0.01000977	67153	67153	731.535	2.190002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66891	67098	729.355	0.01000977	731.085	1.73999	1.72998	67099	67151	731.085	1.73999	731.53	2.184998	0.4450073	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	67152	67152	731.53	2.184998	731.535	2.190002	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	78	18	0	0	0	0	null	False	1.567094	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	4	6	a	0.232605	0	67154	67154	731.545	2.200012	731.555	2.210022	0.01000977	67155	67157	731.555	2.210022	731.58	2.234985	0.02496338	67158	67158	731.58	2.234985	731.585	0.005004883	0.005004883	67377	67377	733.405	1.825012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	67159	67347	731.585	0.005004883	733.16	1.580017	1.575012	67348	67375	733.16	1.580017	733.395	1.815002	0.2349854	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	67376	67376	733.395	1.815002	733.405	1.825012	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	79	19	0	0	0	0	null	False	1.402281	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	5	6	a	0.399292	0	67378	67378	733.41	1.830017	733.42	1.840027	0.01000977	67379	67380	733.42	1.840027	733.445	1.865051	0.02502441	67381	67381	733.445	1.865051	733.455	0.00994873	0.00994873	67600	67600	735.27	1.824951	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	67382	67550	733.455	0.00994873	734.86	1.414978	1.405029	67551	67598	734.86	1.414978	735.26	1.815002	0.4000244	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	67599	67599	735.26	1.815002	735.27	1.824951	0.00994873	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	80	20	0	0	0	0	null	False	1.21048	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	null	6	a	0.2493286	0	67601	67601	735.28	1.834961	735.285	1.839966	0.005004883	67602	67603	735.285	1.839966	735.31	1.86499	0.02502441	67604	67604	735.31	1.86499	735.32	0.01000977	0.01000977	67782	67782	736.795	1.484985	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	67605	67750	735.32	0.01000977	736.535	1.224976	1.214966	67751	67780	736.535	1.224976	736.785	1.474976	0.25	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	67781	67781	736.785	1.474976	736.795	1.484985	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	81	21	0	0	0	0	null	False	1.400473	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	null	6	a	0.2210693	0	67783	67783	736.805	1.494995	736.81	1.5	0.005004883	67784	67785	736.81	1.5	736.835	1.524963	0.02496338	67786	67786	736.835	1.524963	736.845	0.01000977	0.01000977	67984	67984	738.485	1.650024	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	67787	67955	736.845	0.01000977	738.255	1.420044	1.410034	67956	67982	738.255	1.420044	738.48	1.64502	0.2249756	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	67983	67983	738.48	1.64502	738.485	1.650024	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	82	22	0	0	0	0	null	False	1.672317	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	null	6	a	0.2410889	0	67985	67985	738.495	1.660034	738.505	1.670044	0.01000977	67986	67987	738.505	1.670044	738.53	1.695007	0.02496338	67988	67988	738.53	1.695007	738.535	0.005004883	0.005004883	68218	68218	740.46	1.929993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	67989	68188	738.535	0.005004883	740.21	1.679993	1.674988	68189	68216	740.21	1.679993	740.455	1.924988	0.2449951	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	68217	68217	740.455	1.924988	740.46	1.929993	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	83	23	0	0	0	0	null	False	1.494451	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	4	6	a	0.2310791	0	68219	68219	740.47	1.940002	740.48	1.950012	0.01000977	68220	68222	740.48	1.950012	740.51	1.980042	0.0300293	68223	68223	740.51	1.980042	740.52	0.00994873	0.00994873	68432	68432	742.26	1.75	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	68224	68403	740.52	0.00994873	742.02	1.509949	1.5	68404	68430	742.02	1.509949	742.255	1.744995	0.2350464	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	68431	68431	742.255	1.744995	742.26	1.75	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	84	24	0	0	0	0	null	False	1.720394	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	null	6	a	0.2827759	0	68433	68433	742.27	1.759949	742.28	1.769958	0.01000977	68434	68435	742.28	1.769958	742.305	1.794983	0.02502441	68436	68436	742.305	1.794983	742.31	0.005004883	0.005004883	68679	68679	744.33	2.024963	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	68437	68643	742.31	0.005004883	744.035	1.72998	1.724976	68644	68677	744.035	1.72998	744.32	2.015015	0.2850342	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	68678	68678	744.32	2.015015	744.33	2.024963	0.00994873	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	85	25	0	0	0	0	null	False	1.944511	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	5	6	a	0.489502	0	68680	68680	744.335	2.029968	744.345	2.039978	0.01000977	68681	68682	744.345	2.039978	744.36	2.054993	0.01501465	68683	68683	744.36	2.054993	744.37	0.01000977	0.01000977	68976	68976	746.82	2.460022	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	68684	68915	744.37	0.01000977	746.32	1.960022	1.950012	68916	68974	746.32	1.960022	746.81	2.450012	0.4899902	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	68975	68975	746.81	2.450012	746.82	2.460022	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	86	26	0	0	0	0	null	False	1.748679	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	4	6	a	0.3963623	0	68977	68977	746.83	2.469971	746.835	2.474976	0.005004883	68978	68979	746.835	2.474976	746.86	2.5	0.02502441	68980	68980	746.86	2.5	746.87	0.01000977	0.01000977	69241	69241	749.035	2.174988	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	68981	69191	746.87	0.01000977	748.63	1.77002	1.76001	69192	69239	748.63	1.77002	749.03	2.169983	0.3999634	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	69240	69240	749.03	2.169983	749.035	2.174988	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	87	27	0	0	0	0	null	False	1.380565	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	4	6	a	0.281311	0	69242	69242	749.045	2.184998	749.055	2.195007	0.01000977	69243	69245	749.055	2.195007	749.08	2.219971	0.02496338	69246	69246	749.08	2.219971	749.085	0.005004883	0.005004883	69446	69446	750.76	1.680054	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	69247	69411	749.085	0.005004883	750.47	1.390015	1.38501	69412	69444	750.47	1.390015	750.755	1.675049	0.2850342	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	69445	69445	750.755	1.675049	750.76	1.680054	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	88	28	0	0	0	0	null	False	1.140301	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	null	6	a	0.2796021	0	69447	69447	750.77	1.690002	750.78	1.700012	0.01000977	69448	69449	750.78	1.700012	750.805	1.725037	0.02502441	69450	69450	750.805	1.725037	750.81	0.005004883	0.005004883	69623	69623	752.245	1.440002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	69451	69587	750.81	0.005004883	751.955	1.149963	1.144958	69588	69621	751.955	1.149963	752.235	1.429993	0.2800293	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	69622	69622	752.235	1.429993	752.245	1.440002	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	89	29	0	0	0	0	null	False	1.867677	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	4	6	a	0.458252	0	69624	69624	752.255	1.450012	752.26	1.455017	0.005004883	69625	69626	752.26	1.455017	752.28	1.474976	0.0199585	69627	69627	752.28	1.474976	752.285	0.005004883	0.005004883	69909	69909	754.63	2.350037	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	69628	69852	752.285	0.005004883	754.16	1.880005	1.875	69853	69907	754.16	1.880005	754.62	2.340027	0.460022	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	69908	69908	754.62	2.340027	754.63	2.350037	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	3	90	30	0	0	0	0	null	False	1.717917	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	null	6	a	0.2731323	0	69910	69910	754.635	2.355042	754.645	2.36499	0.00994873	69911	69912	754.645	2.36499	754.66	2.380005	0.01501465	69913	69913	754.66	2.380005	754.67	0.01000977	0.01000977	70155	70155	756.68	2.02002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	69914	70120	754.67	0.01000977	756.395	1.734985	1.724976	70121	70153	756.395	1.734985	756.67	2.01001	0.2750244	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	70154	70154	756.67	2.01001	756.68	2.02002	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	91	1	0	0	0	0	null	False	1.699322	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	3	6	a	0.2498779	0	70792	70792	762.02	7.359985	762.03	7.369995	0.01000977	70793	70795	762.03	7.369995	762.07	7.410034	0.04003906	70796	70796	762.07	7.410034	762.08	0.00994873	0.00994873	71033	71033	764.045	1.974976	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	70797	71001	762.08	0.00994873	763.785	1.714966	1.705017	71002	71031	763.785	1.714966	764.035	1.964966	0.25	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	71032	71032	764.035	1.964966	764.045	1.974976	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	92	2	0	0	0	0	null	False	1.471147	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	null	6	a	0.2332153	0	71034	71034	764.055	1.984985	764.06	1.98999	0.005004883	71035	71036	764.06	1.98999	764.08	2.009949	0.0199585	71037	71037	764.08	2.009949	764.085	0.005004883	0.005004883	71243	71243	765.805	1.725037	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71038	71214	764.085	0.005004883	765.56	1.480042	1.475037	71215	71241	765.56	1.480042	765.795	1.715027	0.2349854	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	71242	71242	765.795	1.715027	765.805	1.725037	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	93	3	0	0	0	0	null	False	1.883447	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	null	6	a	0.2715454	0	71244	71244	765.82	1.740051	765.83	1.75	0.00994873	71245	71246	765.83	1.75	765.855	1.775024	0.02502441	71247	71247	765.855	1.775024	765.86	0.005004883	0.005004883	71508	71508	768.035	2.179993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71248	71473	765.86	0.005004883	767.755	1.900024	1.89502	71474	71506	767.755	1.900024	768.03	2.174988	0.2749634	65955	65993	721.51	1.590027	721.835	1.914978	0.3249512	71507	71507	768.03	2.174988	768.035	2.179993	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	94	4	0	0	0	0	null	False	1.026519	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	4	6	a	0.5982666	0	71509	71509	768.045	2.190002	768.055	2.200012	0.01000977	71510	71511	768.055	2.200012	768.08	2.224976	0.02496338	71512	71512	768.08	2.224976	768.085	0.005004883	0.005004883	71743	71743	770.005	1.925049	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71513	71636	768.085	0.005004883	769.12	1.040039	1.035034	71637	71697	769.12	1.040039	769.63	1.550049	0.5100098	71698	71741	769.63	1.550049	769.995	1.915039	0.3649902	71742	71742	769.995	1.915039	770.005	1.925049	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	95	5	0	0	0	0	null	False	1.541902	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	5	6	a	0.2383423	0	71744	71744	770.015	1.934998	770.02	1.940002	0.005004883	71745	71747	770.02	1.940002	770.045	1.965027	0.02502441	71748	71748	770.045	1.965027	770.055	0.01000977	0.01000977	71964	71964	771.855	1.809998	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71749	71934	770.055	0.01000977	771.605	1.559998	1.549988	71935	71962	771.605	1.559998	771.845	1.799988	0.2399902	71698	71741	769.63	1.550049	769.995	1.915039	0.3649902	71963	71963	771.845	1.799988	771.855	1.809998	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	96	6	0	0	0	0	null	False	1.822817	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	1	5	6	a	0.2366943	0	71965	71965	771.86	1.815002	771.87	1.825012	0.01000977	71966	71968	771.87	1.825012	771.905	1.859985	0.03497314	71969	71969	771.905	1.859985	771.91	0.005004883	0.005004883	72219	72219	773.99	2.085022	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71970	72188	771.91	0.005004883	773.74	1.835022	1.830017	72189	72217	773.74	1.835022	773.98	2.075012	0.2399902	71698	71741	769.63	1.550049	769.995	1.915039	0.3649902	72218	72218	773.98	2.075012	773.99	2.085022	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	97	7	0	0	0	0	null	False	1.25685	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	4	6	a	0.4133911	0	72220	72220	773.995	2.090027	774.005	2.100037	0.01000977	72221	72222	774.005	2.100037	774.03	2.125	0.02496338	72223	72223	774.03	2.125	774.04	0.01000977	0.01000977	72427	72427	775.73	1.700012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72224	72375	774.04	0.01000977	775.305	1.275024	1.265015	72376	72425	775.305	1.275024	775.72	1.690002	0.414978	71698	71741	769.63	1.550049	769.995	1.915039	0.3649902	72426	72426	775.72	1.690002	775.73	1.700012	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	98	8	0	0	0	0	null	False	1.293351	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	null	6	a	0.2634888	0	72428	72428	775.74	1.710022	775.745	1.715027	0.005004883	72429	72430	775.745	1.715027	775.77	1.73999	0.02496338	72431	72431	775.77	1.73999	775.78	0.01000977	0.01000977	72620	72620	777.355	1.585022	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72432	72587	775.78	0.01000977	777.08	1.309998	1.299988	72588	72618	777.08	1.309998	777.345	1.575012	0.2650146	71698	71741	769.63	1.550049	769.995	1.915039	0.3649902	72619	72619	777.345	1.575012	777.355	1.585022	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	99	9	0	0	0	0	null	False	1.434674	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	2	4	6	a	0.2468262	0	72621	72621	777.365	1.595032	777.37	1.600037	0.005004883	72622	72624	777.37	1.600037	777.405	1.63501	0.03497314	72625	72625	777.405	1.63501	777.415	0.01000977	0.01000977	72830	72830	779.115	1.710022	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72626	72798	777.415	0.01000977	778.855	1.450012	1.440002	72799	72828	778.855	1.450012	779.105	1.700012	0.25	71698	71741	769.63	1.550049	769.995	1.915039	0.3649902	72829	72829	779.105	1.700012	779.115	1.710022	0.01000977	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	100	10	0	0	0	0	null	False	1.339247	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	3	6	a	0.5218506	0	72831	72831	779.12	1.715027	779.13	1.725037	0.01000977	72832	72833	779.13	1.725037	779.145	1.73999	0.01495361	72834	72834	779.145	1.73999	779.155	0.01000977	0.01000977	73086	73086	781.265	2.119995	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72835	72994	779.155	0.01000977	780.505	1.360046	1.350037	72995	73055	780.505	1.360046	781.015	1.869995	0.5099487	73056	73084	781.015	1.869995	781.255	2.110046	0.2400513	73085	73085	781.255	2.110046	781.265	2.119995	0.00994873	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	101	11	0	0	0	0	null	False	1.201738	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	null	6	a	0.2702637	0	73087	73087	781.27	2.125	781.28	2.13501	0.01000977	73088	73089	781.28	2.13501	781.295	2.150024	0.01501465	73090	73090	781.295	2.150024	781.305	0.01000977	0.01000977	73268	73268	782.795	1.5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73091	73233	781.305	0.01000977	782.515	1.219971	1.209961	73234	73266	782.515	1.219971	782.79	1.494995	0.2750244	73056	73084	781.015	1.869995	781.255	2.110046	0.2400513	73267	73267	782.79	1.494995	782.795	1.5	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	102	12	0	0	0	0	null	False	1.722773	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	null	5	6	a	0.5485229	0	73269	73269	782.805	1.51001	782.815	1.52002	0.01000977	73270	73271	782.815	1.52002	782.84	1.544983	0.02496338	73272	73272	782.84	1.544983	782.845	0.005004883	0.005004883	73573	73573	785.345	2.505005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73273	73479	782.845	0.005004883	784.57	1.730042	1.725037	73480	73540	784.57	1.730042	785.08	2.23999	0.5099487	73541	73571	785.08	2.23999	785.34	2.5	0.2600098	73572	73572	785.34	2.5	785.345	2.505005	0.005004883	-1	-1	-1	-1	-1	-1	-1
0001	13	Session_08_01_24__11_06_08_0001	AV_Detection	4	103	13	0	0	0	0	null	False	1.707955	0.5	3	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	0	null	6	a	0.2636108	0	73574	73574	785.355	2.515015	785.365	2.525024	0.01000977	73575	73576	785.365	2.525024	785.38	2.540039	0.01501465	73577	73577	785.38	2.540039	785.39	0.00994873	0.00994873	73815	73815	787.38	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73578	73783	785.39	0.00994873	787.105	1.724976	1.715027	73784	73813	787.105	1.724976	787.37	1.98999	0.2650146	73541	73571	785.08	2.23999	785.34	2.5	0.2600098	73814	73814	787.37	1.98999	787.38	2	0.01000977	-1	-1	-1	-1	-1	-1	-1
